No;Nama;Rating;Review;Link
53;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;2;Barangnya oke. Pas sampai tapi baru 2 hari sudah rusak. Kita tanya gimana tidak di respon;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f35
54;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;2;Mohon Maaf ni pertama kali aku blanja di Shopee penuh rasa kecewa krn beli barang tidak dpt digunakan terutama keyboard ngga bisa berfungsi sama skli cuma lampu ja yg nyala klo ngetik huruf ngga bisa sama sekali. Cuma mau saran sblm dikirim tolong dicek dulu berfungsi pa ngga biar konsumen tdk kecewa.Biar saya saja yg dikecewakan jgn konsumen yg lain;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f36
55;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;2;Bahan lumayan bagus, ringan, tombolnya responsif dan nyaman di tekan. tetapi tombol W terlalu responsif dikasih sedikit tenaga saja langsung terpencet, lampu RGB jelek, sangat tidak sesuai dengan gambar, overall 3/10 yaahhh untuk harga 50k lumayan lah ga bisa berharap lebih;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f37
56;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;2;Sangat kecewa;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f38
57;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;1;Pengiriman sih cepat .. tapi barang nya rusak/cacat ..;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f39
58;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;1;Barang sesuai dengan dipesan, namun barangnya beda warna tidak sesuai dengan pesanan yg jelas sudah tertera saya pesan warna putih dengan harga yg lebih mahal dari pada warna hitam putih tapi malah yang sampai hitam putih, dan saat dicek barang bagian samping keyboard ada yg hancur. ;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f40
59;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;1;Baru berapa hari , kadang hidup kadanb tdk. Dan mousenya lari , hrs copot dlu baru bener. Hadeh;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f41
60;keyboard gaming and mouse set mechanical rgb led combo kable SHIPADOO-D280/keyboard;1;Pesen warna hitam di kirim warna putihhh;https://shopee.co.id/keyboard-gaming-and-mouse-set-mechanical-rgb-led-combo-kable-SHIPADOO-D280-keyboard-mouse-set-gaming-mechanical-rgb-led-mouse-keyboard-gaming-set--i.69532627.1816477629?sp_atk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f23&xptdk=d4e2ac60-e1b2-4bf8-83a5-098ea7019f42
61;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;5;Rekomen banget nih keyboard semoga awet tahan lama, sumpah harga 30han udah dapet sebagus ini subhanallah dan toko amanah banget terimakasih min😍;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae68
62;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;5;Alhamdulillah barang datang dengan aman dan cepat, seller sat set fast respon. Untuk fungsi alhamdulilah berfungsi dengan baik, harga murah tapi nyaman dan mantap, terima kasih banyak seller. Semoga awet ini keyboard hehe.;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae69
63;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;5;Pengiriman cepat, barang aman dan berfungsi, tidak ada kendala. Not bad lah;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae70
64;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;5;Barang datang dengan baik, walaupun terdapat sedikit cairan agak berminyak yang terdapat pada bagian keyboard namun keyboard dapat berfungsi dengan semestinya. Hal ini menunjukkan bahwa keyboard tersebut waterproof. Keyboard bagus, desain ergonomi, nyaman, anti air (drop), dan harga bersahabat. Nice lah;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae71
65;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;4;Keyboard nya baguss cuma tu klo di buat ngetik ada tombol yg gamau muncul di layar monitor aku bingung,waktu penggabungan kata ga bisa di pencet,tpi klo pencet satu² bisa,cuma ttp suka soalnya nyaman waktu di pencet tombolnya;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae72
66;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;4;Pelayanan tokonya oke, cuma merknya yg ga oke.;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae73
67;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;4;respon penjual cepat tp giliran ada komplain langsung ga dibalas. saya kasih bintang 4 karna keyboardnya lumayan oke walopun tombol shift sama angkanya ada yg ga berfungsi bagi saya msh bisa dipake.;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae74
68;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;4;Barang sudah sampai diterima dalam keadaan baik-baik saja serta mendarat dengan seeelaamaattt...🤟Barang sudah sampai diterima dalam keadaan baik-baik saja serta mendarat dengan seeelaamaattt...🤟;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae75
69;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;3;Barang sudah diterima, Cuma sayang keyboardnya ada yg pecah diatas tombol delete, untung masih berfungsi, cuma tombol delete agak main main;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae76
70;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;3;Sbelum d kirim sudah bilang sama seller ny suruh cek kondisi giliran sampe tmbol ny gak sepenuhnya normal , stelah sya bongkar sndiri bisa normal kmbali hhh;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae77
71;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;3;Pengiriman cepat, harga terjangkau, tapi tombol spacenya kok gak simetris ya? cuma bagian sisi kiri yang bisa ditekan, bagian kanan dan tengahnya gak aktif, semoga awetlah.;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae78
72;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;3;Mohon maaf karena kasih bintang 3, tapi keyboard baru dipakai 2 hari sudah error padahal pemakaian sehari tidak sampai 1 jam;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae79
73;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;2;Packing oke lah. Pengiriman cepet. Barang sampai di alamat tujuan tepat waktu. Tapi sayang barangnya ada yang gak bisa kepakai. Seharusnya di cek lagi dong sebelum di kirim. Agak kecewa sih.;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae80
74;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;2;Barang sudah sampai, lumayan sudah di coba lancar jaya tapi tombol spasi y kurang bos. terima kasih;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae81
75;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;2;Secara fisik bagus. Cuma tombol angka kok gak fungsi gimana? Cuma muncul simbol2 doang;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae82
76;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;2;keyboard tdk bisa dipakai, banyak tombol yang ngejem.;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae83
77;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;1;Kecewa sih liat barang sampai Di tangan kayak gini, mohon nextnya lebih diperhatikan lagi, biar pembeli senang dan puas terima brangnya,, ;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae84
78;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;1;Maaf , tidak sesuai pesanan, saya pesennya keyboard 1 , mouse 1, micro-sd 1, tapi yang datang malah mousenya 2 micro-sd 1, sangat mengecewakan;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae85
79;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;1;Barang sudah saya terima tp tombol F4nya trus brgerak sendiri, dan keyboardnya susah di pakai krna 1 tombol rusak;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae86
80;Keyboard Votre Basic Usb Kb2308 Hitam / key board PC laptop komputer;1;Barang sudah sampai pengiriman sangat lama solo sragen 4 hari dan barang gk bisa di paki alias rusak.;https://shopee.co.id/Keyboard-Votre-Basic-Usb-Kb2308-Hitam-key-board-PC-laptop-komputer-i.3260082.24063029?sp_atk=6ab41f20-695f-4d19-80b2-c3d4b769ae68&xptdk=6ab41f20-695f-4d19-80b2-c3d4b769ae87
81;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;5;Barang udh sampai and that's all okey. Puas👏;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
82;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;5;Barang bagus rekomen bat beli disini kualitas juga mantap gan;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
83;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;5;Real fix;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
84;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;5;Bagus, bagus, sesuai pesanan, sudah pesan beberapa kali disini dan tokoh sudah rekomended, langsung sampai langsung di pakai.;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
85;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;4;Pengiriman cepat. Barang sangat bagus. Recommended. Adminnya oklah.;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
86;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;4;Pesanan sudah sampai, tp kok lampu keyboardnya cuma putih aja ya, ga RGB?;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
87;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;4;Pas ditanya katanya mekanik, tapi kayanya bukan deh, mungkin semi mekanik, soalnya rada keras gitu. Packing rapih, pengiriman cepat. Harga murah. Ga bisa ngasih bintang 5 tapi;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
88;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;4;Barang sudah mendarat dengan baik...kemasan bagus...ok juga keybord ala gaming wkwkwkkkkk..;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
89;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;3;Dari segi bentuk ovel all bagus, warna lampu terang, mouse + keyboard memang rekomendasi sii;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
90;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;3;Tombol space macet di bawah, dan harus dinaikkan secara manual. Dan untuk mouse, tidak bisa scroll. Begitu barang datang, penjual tidak lagi merespon chat saya, kecuali bot. Semoga respon penjual dan kualitas pengemasan dapat ditingkatkan.;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
91;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;3;Key f10 rusak saat sampai, tapi led, keyboard dan mouse berfungsi dengan baik;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
92;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;3;Tidak sesuai pesanan,pesan warna putih yang datang hitam;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
93;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;2;Selama ini aku ga pernah kasih penilaian seperti ini,.. tp ko ga berkenan aja,.. jadi ga jelas, sdh dikonfirmasi mau balikin krn brg tdk berfungsi dngn baik... kan mubajir kalo akirnya cm masuk kotak sampah...;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
94;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;2;Ini kenapa yaa, pas lampunya nyala egk bisa ketik, pas kabelnya di colok ke banget baru bisa ngetik tapi lampunya matiii;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
95;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;2;keyboard nya bagus, tapi sayang pas saya buka keycaps esc nya patah di dalam ☺️ gatau juga dari packagingnya atau saat perjalanannya, jadi maaf saya kasih bintang 2 ☺️;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
96;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;2;Pas ditanya katanya mechanical, pas nyampe ternyata membrane. Harusnya seller lebih jujur dengan produk yang di jual. Memang harga murah tapi jangan buat clickbait. Jujur itu hebat;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
97;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;1;Memang sih sesuai harga , tapi ga gini juga kali , usb nya rusak , belum juga di coba atau apa , lain kali di check dulu lah;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
98;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;1;Memang sih sesuai harga , tapi ga gini juga kali , usb nya rusak , belum juga di coba atau apa , lain kali di check dulu lah;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
99;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;1;Tidak sesuai harapan , lampu rgbnya gal hidup , pelayanan slow respon;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
100;Jovitech Pengukiran Laser Paket Gaming Keyboard dan Mouse RGB G12/ Gaming USB Cable RGB mechanical;1;Cmn mousenya aja yg jadi.. keyboard yg gak jadi.. mohon kalau mau dikirim k pembeli di coba dulu.. TERIMAKASIH!!!;https://shopee.co.id/%E3%80%90COD%E3%80%91Jovitech-Pengukiran-Laser-Paket-Gaming-Keyboard-dan-Mouse-RGB-G12-Gaming-USB-Cable-RGB-mechanical-i.409837563.8047099423?sp_atk=c0b536ae-90bd-4c79-8153-75a586d3d68b&xptdk=c0b536ae-90bd-4c79-8153-75a586d3d68b
101;AUXOM Paket Keyboard Gaming dan Mouse ;5;Produk nya sangat bagus dan berkualitas... Pengirimannya juga sangat cepat... Order kemarin, sekarang udah nyampe... Warna led nya juga bagus... ;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
102;AUXOM Paket Keyboard Gaming dan Mouse ;5;Yang punya lapak fast respon,barang cepat sampai, tidak ada kendala pada barang yang di pesan.;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
103;AUXOM Paket Keyboard Gaming dan Mouse ;5;Barang sampai dengan selamat, barang realpict, kualitas bagus, pengiriman juga cepat, kurir ramah, seller fast respon, the best lah pokoknya 👍👍;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
